0.00596,0.2005,0.04594,,,0.062212,0.113276,0.098954
0.00527,0.01305,0.12448,,,0.061532,0.08337,0.100122
0.28018,0.02479,0.1025,,,0.061098,0.0545,0.108168
0.01114,0.14838,0.20383,,,0.061152,0.05245,0.199132
0.00511,0.03013,0.02386,,,0.006198,0.04939,0.206282
0.00379,0.05615,0.08617,,,0.004432,0.020682,0.165878
0.00554,0.0028,0.5793,,,0.027528,0.01793,0.208386
0.00541,0.00949,0.13825,,,0.02848,0.020668,0.206666
0.00231,0.00484,0.00181,,,0.05708,0.022398,0.118322
0.12059,0.01637,0.2364,,,0.077268,0.037274,0.107264
0.00855,0.06984,0.07757,,,0.078394,0.03738,0.135322
0.14854,0.01145,0.13758,,,0.08434,0.054348,0.121648
0.10635,0.08387,0.08296,,,0.084336,0.042276,0.159898
0.00794,0.00537,0.1421,,,0.056448,0.066026,0.132776
0.15032,0.10121,0.16803,,,0.035614,0.0496,0.116572
0.00853,0.00948,0.26882,,,0.034446,0.086106,0.091228
0.0091,0.1302,0.00197,,,0.00548,0.103766,0.059294
0.00218,0.00174,0.00194,,,0.005694,0.109994,0.010716
0.0021,0.1879,0.01538,,,0.00551,0.124626,0.012028
0.00549,0.18951,0.00836,,,0.039588,0.127298,0.017338
0.0096,0.04062,0.02593,,,0.04108,0.142726,0.031718
0.00818,0.20336,0.00853,,,0.04211,0.130772,0.034002
0.17257,0.0151,0.02849,,,0.04169,0.126598,0.031872
0.00956,0.26504,0.08728,,,0.04047,0.08629,0.03118
0.01064,0.12974,0.01978,,,0.008244,0.12143,0.027764
0.0075,0.01975,0.01528,,,0.007386,0.099074,0.0206
0.00208,0.00182,0.00507,,,0.007478,0.1731,0.023778
0.01144,0.1908,0.01141,,,0.00822,0.208006,0.02705
0.00527,0.15326,0.05146,,,0.009928,0.237034,0.05556
0.0111,0.49987,0.03567,,,0.008158,0.23869,0.094246
0.01121,0.19428,0.03164,,,0.009142,0.213492,0.117526
0.01062,0.14696,0.14762,,,0.009686,0.118186,0.135748
0.00259,0.19908,0.20484,,,0.00787,0.091902,0.152354
0.01019,0.02727,0.16786,,,0.016364,0.084428,0.127842
0.01382,0.02334,0.12678,,,0.017856,0.084026,0.09568
0.00213,0.06286,0.11467,,,0.017124,0.08245,0.08741
0.05309,0.10959,0.02506,,,0.014778,0.089642,0.076572
0.01005,0.19707,0.04403,,,0.014854,0.103628,0.068888
0.00653,0.01939,0.12651,,,0.004694,0.102954,0.073332
0.00209,0.0593,0.07259,,,0.004728,0.076772,0.090128
0.00251,0.13279,0.07625,,,0.005548,0.09677,0.07913
0.00229,0.10622,0.04728,,,0.007374,0.113676,0.074268
0.01022,0.06616,0.12801,,,0.007274,0.115634,0.070296
0.01063,0.11938,0.07152,,,0.009038,0.126374,0.069302
0.01122,0.14383,0.04828,,,0.0074,0.118784,0.067544
0.00201,0.14258,0.05639,,,0.005674,0.122106,0.063868
0.01111,0.15992,0.04231,,,0.003832,0.105704,0.076566
0.00203,0.02821,0.11922,,,0.003862,0.080654,0.067334
0.002,0.13599,0.05314,,,0.003212,0.077262,0.069342
0.00201,0.06182,0.11177,,,0.003232,0.10834,0.050666
0.00216,0.01733,0.01023,,,0.01189,0.086406,0.085984
0.00786,0.14296,0.05235,,,0.014416,0.075912,0.088332
0.00213,0.1836,0.02584,,,0.01605,0.101992,0.09575
0.04529,0.02632,0.22973,,,0.014874,0.103038,0.09634
0.01464,0.00935,0.12351,,,0.014846,0.08879,0.108708
0.01033,0.14773,0.04732,,,0.007894,0.094574,0.081514
0.00198,0.14819,0.0553,,,0.005376,0.102686,0.061622
0.00199,0.11236,0.08768,,,0.004446,0.074242,0.081448
0.01053,0.05524,0.09376,,,0.006132,0.053738,0.09989
0.00205,0.04991,0.02405,,,0.00665,0.060386,0.105488
0.00568,0.00551,0.14645,,,0.004924,0.0654,0.110588
0.01041,0.04567,0.14751,,,0.00491,0.079444,0.10807
0.00458,0.1456,0.11567,,,0.004178,0.083172,0.080648
0.0019,0.08031,0.11926,,,0.043394,0.110988,0.077384
0.00198,0.12013,0.01146,,,0.043072,0.083968,0.080956
0.00202,0.02415,0.00934,,,0.045688,0.071882,0.096756
0.20649,0.18475,0.13119,,,0.046912,0.0894,0.095264
0.00297,0.0105,0.13353,,,0.050142,0.086934,0.096628
0.01498,0.01988,0.19826,,,0.012854,0.073882,0.120404
0.0081,0.20772,0.004,,,0.012646,0.074874,0.094458
0.01817,0.01182,0.01616,,,0.01006,0.07125,0.055188
0.02005,0.11949,0.25007,,,0.010284,0.04917,0.075182
0.00193,0.01546,0.0038,,,0.008734,0.062044,0.086172
0.00205,0.00176,0.00191,,,0.006772,0.06012,0.043794
0.00922,0.09732,0.10397,,,0.012488,0.082968,0.050848
0.01042,0.07619,0.07111,,,0.065154,0.089312,0.102014
0.01024,0.10987,0.03818,,,0.06762,0.101222,0.143238
0.03051,0.1297,0.03907,,,0.067076,0.091904,0.151886
0.26538,0.03348,0.25774,,,0.065416,0.07217,0.171194
0.02155,0.15687,0.31009,,,0.05973,0.048426,0.190752
0.0077,0.0296,0.11435,,,0.008898,0.04776,0.144396
0.00194,0.0112,0.13472,,,0.004992,0.022244,0.106918
0.00208,0.01098,0.13686,,,0.003854,0.057448,0.156026
0.01122,0.03015,0.02596,,,0.00449,0.059152,0.131136
0.00202,0.02929,0.1227,,,0.004496,0.134568,0.113166
0.00201,0.20562,0.35989,,,0.002646,0.131598,0.145262
0.00512,0.01972,0.01027,,,0.002638,0.137768,0.148466
0.00211,0.38806,0.04701,,,0.002632,0.115876,0.079526
0.00197,0.0153,0.18644,,,0.002018,0.112322,0.077936
0.00198,0.06014,0.13872,,,0.002898,0.064334,0.119188
0.00198,0.09616,0.01519,,,0.003148,0.09031,0.094396
0.00205,0.00195,0.00232,,,0.003138,0.07865,0.06701
0.00651,0.14812,0.25327,,,0.004552,0.088738,0.103964
0.00322,0.14518,0.06248,,,0.007316,0.090884,0.105082
0.00193,0.00184,0.00179,,,0.039202,0.064044,0.058134
0.00905,0.1466,0.19996,,,0.042404,0.06773,0.108778
0.01587,0.01268,0.00791,,,0.042626,0.067846,0.10877
0.16594,0.01392,0.01853,,,0.078878,0.047034,0.07188
0.01923,0.16361,0.3157,,,0.079264,0.123376,0.184346
0.00304,0.00242,0.00175,,,0.048182,0.122564,0.182984
0.19031,0.04254,0.01551,,,0.044756,0.090228,0.120198
0.0178,0.39439,0.57024,,,0.046268,0.13582,0.121868
0.01053,0.00986,0.01172,,,0.008596,0.149554,0.128422
0.0021,0.00193,0.00177,,,0.00546,0.071688,0.042328
0.0106,0.23038,0.0101,,,0.005484,0.099432,0.050264
0.00195,0.11121,0.04828,,,0.006646,0.127818,0.051006
0.00212,0.00506,0.13977,,,0.004944,0.084818,0.049408
0.01065,0.14858,0.0514,,,0.005576,0.10254,0.041382
0.00791,0.14386,0.00548,,,0.041784,0.120998,0.07473
0.00209,0.01538,0.00211,,,0.041752,0.129696,0.06657
0.00511,0.19982,0.00815,,,0.041658,0.133702,0.06906
0.18316,0.09735,0.30651,,,0.077818,0.155912,0.148298
0.01049,0.19207,0.0106,,,0.077188,0.12856,0.155526
0.00744,0.16389,0.01793,,,0.04096,0.109496,0.094706
0.18289,0.12643,0.3983,,,0.040546,0.103098,0.106236
0.00196,0.06306,0.04429,,,0.055886,0.099418,0.106124
0.00202,0.00203,0.00241,,,0.021474,0.117518,0.072482
0.00842,0.16008,0.06825,,,0.023116,0.114022,0.089322
0.08414,0.14549,0.01737,,,0.02314,0.11395,0.08916
0.01083,0.21693,0.23009,,,0.028952,0.085412,0.077664
0.01017,0.04558,0.12849,,,0.036742,0.063944,0.088954
0.00214,0.00167,0.0016,,,0.037138,0.030562,0.051386
0.03748,0.01739,0.01077,,,0.039238,0.050876,0.061506
0.12309,0.03815,0.07382,,,0.042454,0.052916,0.074632
0.01281,0.05002,0.04225,,,0.037218,0.07887,0.10756
0.02067,0.14715,0.17909,,,0.01358,0.105218,0.103782
0.01822,0.01187,0.06723,,,0.011392,0.09738,0.125472
0.0113,0.14716,0.17541,,,0.009324,0.096582,0.09997
0.0049,0.16989,0.05493,,,0.006214,0.106194,0.087038
0.00187,0.01083,0.1507,,,0.004934,0.100792,0.053738
0.01033,0.14316,0.05158,,,0.00567,0.099396,0.071996
0.00267,0.05993,0.00257,,,0.007044,0.126278,0.07127
0.0049,0.12015,0.00891,,,0.007028,0.118262,0.080124
0.00858,0.16291,0.14622,,,0.00818,0.110278,0.08055
0.00874,0.14524,0.14707,,,0.007744,0.108278,0.08841
0.01025,0.10308,0.09585,,,0.006432,0.104728,0.07107
0.00843,0.02001,0.0047,,,0.005056,0.100496,0.056728
0.00272,0.11015,0.04821,,,0.004344,0.085846,0.070586
0.00202,0.14516,0.05952,,,0.004746,0.096484,0.093654
0.00186,0.12408,0.07536,,,0.00514,0.07761,0.108418
0.00669,0.02983,0.16514,,,0.037292,0.051814,0.122382
0.01044,0.0732,0.12004,,,0.038624,0.03098,0.115714
0.00469,0.01578,0.12203,,,0.03767,0.054542,0.106518
0.16278,0.01618,0.12934,,,0.035958,0.054296,0.112844
0.00852,0.01991,0.04202,,,0.035474,0.080706,0.101676
0.00192,0.14764,0.11916,,,0.003646,0.08945,0.093346
0.00188,0.07197,0.15167,,,0.003982,0.109466,0.090786
0.00227,0.14783,0.06619,,,0.003986,0.109624,0.078016
0.00364,0.0599,0.08769,,,0.003992,0.114916,0.053432
0.0102,0.11999,0.02922,,,0.025594,0.087186,0.060772
0.00194,0.14843,0.05531,,,0.02597,0.123186,0.073458
0.00191,0.09843,0.02875,,,0.025272,0.128736,0.081502
0.11028,0.00918,0.10289,,,0.025312,0.099382,0.071074
0.00552,0.2399,0.15112,,,0.027046,0.09633,0.07259
0.00671,0.14774,0.06944,,,0.005394,0.09484,0.052368
0.00214,0.00166,0.00317,,,0.006384,0.068556,0.033756
0.01058,0.08317,0.03633,,,0.00726,0.046886,0.036684
0.00202,0.00173,0.00178,,,0.01715,0.048288,0.075946
0.01047,0.10848,0.05806,,,0.016738,0.039552,0.089788
0.01109,0.03939,0.08408,,,0.016726,0.039538,0.08985
0.05159,0.00867,0.19948,,,0.01821,0.020934,0.081162
0.00852,0.03949,0.10554,,,0.016558,0.013418,0.064704
0.00196,0.00166,0.00209,,,0.008344,0.03787,0.036112
0.01789,0.01546,0.01462,,,0.007086,0.03547,0.015724
0.00283,0.00181,0.00179,,,0.009624,0.064742,0.01745
0.01052,0.13093,0.05652,,,0.007794,0.10157,0.021134
0.00223,0.02749,0.0036,,,0.007632,0.101566,0.021188
0.01465,0.14802,0.01072,,,0.006834,0.10502,0.01933
0.00874,0.1996,0.03304,,,0.006766,0.099862,0.01913
0.00202,0.00179,0.00206,,,0.004588,0.085234,0.023962
0.00653,0.1482,0.04723,,,0.003482,0.047496,0.045848
0.00189,0.0017,0.0026,,,0.004894,0.081718,0.074802
0.00376,0.07488,0.03488,,,0.004004,0.052426,0.066522
0.00321,0.01091,0.14247,,,0.004826,0.082802,0.071958
0.00908,0.1729,0.14683,,,0.006134,0.107708,0.072428
0.00208,0.00174,0.00583,,,0.04649,0.106518,0.050828
0.006,0.15358,0.02978,,,0.045092,0.112958,0.023478
0.0103,0.19941,0.03723,,,0.04625,0.152634,0.051798
0.20499,0.00496,0.03447,,,0.047064,0.123794,0.082322
0.00209,0.2051,0.01008,,,0.04611,0.099248,0.102006
0.00787,0.20012,0.14743,,,0.005508,0.09861,0.105668
0.01007,0.00938,0.1824,,,0.051112,0.086884,0.129918
0.00553,0.07668,0.13565,,,0.051556,0.048726,0.12807
0.00198,0.00177,0.05278,,,0.067644,0.072356,0.096204
0.23011,0.14647,0.13133,,,0.069752,0.060916,0.11692
0.01009,0.00933,0.13819,,,0.121032,0.06244,0.110538
0.09051,0.12753,0.02307,,,0.07651,0.072748,0.090484
0.01607,0.01948,0.23923,,,0.076194,0.099422,0.126034
0.25838,0.00939,0.02087,,,0.097412,0.083536,0.126236
0.0075,0.19801,0.03106,,,0.094604,0.080014,0.07874
0.00851,0.1427,0.31594,,,0.045068,0.104054,0.078602
0.1966,0.0481,0.02408,,,0.045662,0.07024,0.10893
0.00203,0.00187,0.00175,,,0.045196,0.087708,0.048566
0.0107,0.12959,0.02018,,,0.006636,0.140932,0.049272
0.01047,0.02894,0.1827,,,0.006616,0.140908,0.049324
0.00618,0.23004,0.01412,,,0.00656,0.142902,0.054946
0.0038,0.31422,0.02761,,,0.004924,0.142434,0.022546
0.00193,0.00175,0.00201,,,0.005792,0.125276,0.035664
0.01042,0.13956,0.04829,,,0.005476,0.06281,0.030518
0.00229,0.0266,0.0207,,,0.007514,0.09036,0.037766
0.01052,0.14425,0.07971,,,0.006852,0.063376,0.0345
0.00222,0.00189,0.00188,,,0.006876,0.087568,0.03993
0.01212,0.1395,0.03825,,,0.005164,0.059056,0.024336
0.00711,0.00464,0.03196,,,0.005178,0.062568,0.027272
0.00241,0.14756,0.04785,,,0.004644,0.061342,0.029558
0.00196,0.00169,0.00174,,,0.004212,0.1003,0.036668
0.00229,0.01945,0.01656,,,0.005796,0.1027,0.041988
0.00945,0.13337,0.04968,,,0.005806,0.10272,0.04198
0.00495,0.19943,0.06751,,,0.006564,0.100118,0.079186
0.01033,0.15956,0.07445,,,0.005464,0.07554,0.07067
0.00201,0.00179,0.0017,,,0.006722,0.037576,0.06144
0.00608,0.00644,0.20259,,,0.00598,0.031548,0.063558
0.00395,0.01048,0.0071,,,0.006198,0.071116,0.06724
0.01124,0.00961,0.02136,,,0.00535,0.107468,0.031674
0.00662,0.12942,0.08504,,,0.009376,0.106472,0.035136
0.0031,0.19963,0.02011,,,0.00752,0.104954,0.031264
0.00184,0.1882,0.02476,,,0.006618,0.11867,0.02755
0.02408,0.0055,0.02441,,,0.008032,0.099388,0.03074
0.00196,0.00202,0.002,,,0.05184,0.071542,0.068078
0.00211,0.198,0.06647,,,0.050388,0.074468,0.064784
0.01017,0.10322,0.03606,,,0.05613,0.111296,0.069302
0.22088,0.04897,0.21145,,,0.09416,0.080416,0.103436
0.01682,0.02013,0.00794,,,0.093728,0.099674,0.099412
0.03067,0.18616,0.02459,,,0.05199,0.092976,0.060136
0.19226,0.0436,0.23714,,,0.05078,0.11798,0.067346
0.00801,0.19951,0.01594,,,0.048496,0.117174,0.08484
0.01219,0.01548,0.01507,,,0.010438,0.108816,0.06653
0.01077,0.14515,0.04399,,,0.010994,0.112766,0.077856
0.01925,0.18213,0.11206,,,0.008922,0.114138,0.076734
0.00197,0.00181,0.14559,,,0.00717,0.114446,0.114206
0.01079,0.21926,0.07257,,,0.003772,0.078576,0.092136
0.00183,0.02234,0.00946,,,0.004698,0.098086,0.095088
0.00201,0.14669,0.23135,,,0.004062,0.093296,0.10053
0.00226,0.00278,0.00171,,,0.004182,0.093066,0.10164
0.0066,0.09936,0.16035,,,0.00418,0.06411,0.055754
0.00761,0.19531,0.09978,,,0.075352,0.090748,0.12838
0.00243,0.02119,0.01501,,,0.076342,0.089712,0.104596
0.002,0.00191,0.00192,,,0.078956,0.08014,0.08773
0.35812,0.13597,0.36484,,,0.081414,0.108468,0.112464
0.01155,0.09418,0.04143,,,0.082388,0.169418,0.14284
0.02068,0.14745,0.01545,,,0.011194,0.153806,0.092866
0.01472,0.16283,0.13868,,,0.009402,0.139012,0.121062
0.00687,0.30666,0.1538,,,0.005656,0.109844,0.118356
0.00215,0.05791,0.11497,,,0.004166,0.119162,0.093232
0.00259,0.02021,0.18241,,,0.003772,0.071868,0.064294
0.00195,0.00161,0.00192,,,0.045972,0.062438,0.048332
0.00727,0.20942,0.01306,,,0.046108,0.06241,0.05184
0.0049,0.07019,0.00911,,,0.049838,0.092596,0.115284
0.21315,0.01076,0.03516,,,0.049552,0.05461,0.138558
0.00327,0.02007,0.19995,,,0.04896,0.06454,0.14149
0.0206,0.15254,0.31914,,,0.006732,0.062714,0.134824
0.00584,0.01949,0.12943,,,0.008134,0.088244,0.110788
0.00194,0.11984,0.02377,,,0.004358,0.08741,0.06044
0.00201,0.00163,0.00183,,,0.005256,0.121476,0.083272
0.01028,0.14772,0.07977,,,0.005268,0.097874,0.078848
0.00172,0.14837,0.0674,,,0.00732,0.099832,0.088516
0.01033,0.18982,0.24359,,,0.0068,0.106142,0.07474
0.002,0.00183,0.00165,,,0.03251,0.090298,0.083848
0.01227,0.01142,0.05017,,,0.10477,0.059966,0.044784
0.00768,0.17927,0.01089,,,0.106346,0.063488,0.0752
0.13027,0.06915,0.11294,,,0.10674,0.077168,0.080752
0.37163,0.03816,0.04827,,,0.105784,0.102716,0.134162
0.00988,0.01944,0.15373,,,0.083764,0.090748,0.120108
0.01424,0.07982,0.07793,,,0.033862,0.085756,0.114488
0.0029,0.30701,0.27794,,,0.032288,0.082236,0.084092
0.02017,0.00931,0.04267,,,0.064082,0.09527,0.069138
0.12212,0.0132,0.02017,,,0.066836,0.063828,0.064814
0.00201,0.00184,0.00175,,,0.065168,0.06584,0.058178
0.17321,0.14499,0.00316,,,0.044528,0.099412,0.058034
0.01667,0.1498,0.25632,,,0.045136,0.103398,0.082762
0.01183,0.01937,0.00949,,,0.01131,0.103488,0.113648
0.01892,0.18106,0.01945,,,0.01012,0.081388,0.094398
0.00505,0.02177,0.12539,,,0.00813,0.07784,0.092854
0.00408,0.14544,0.15759,,,0.00634,0.053676,0.106436
0.01072,0.0393,0.16007,,,0.005716,0.078562,0.087546
0.00188,0.00163,0.00177,,,0.024668,0.051652,0.058578
0.00997,0.06024,0.08736,,,0.025668,0.08573,0.044854
0.00193,0.1462,0.03094,,,0.080808,0.08942,0.088638
0.09884,0.01089,0.01275,,,0.080024,0.109274,0.079032
0.01572,0.20969,0.09145,,,0.081758,0.087924,0.112498
0.27758,0.02008,0.22069,,,0.064188,0.129482,0.123336
0.00605,0.15951,0.03933,,,0.061694,0.128988,0.112316
0.0106,0.03945,0.19827,,,0.008228,0.125372,0.094882
0.01099,0.21868,0.06694,,,0.028352,0.122636,0.099298
0.00325,0.20722,0.03635,,,0.026618,0.156364,0.065978
0.01025,0.002,0.13352,,,0.025684,0.1186,0.05299
0.10667,0.14583,0.06141,,,0.025444,0.113208,0.051116
0.00193,0.20809,0.03167,,,0.025536,0.130732,0.038884
0.00632,0.02986,0.002,,,0.004616,0.128136,0.029728
0.00205,0.18026,0.02698,,,0.004646,0.126684,0.067086
0.01071,0.08962,0.07236,,,0.003752,0.125956,0.067178
0.00207,0.13285,0.01563,,,0.003712,0.096542,0.090676
0.00208,0.20083,0.21846,,,0.006462,0.08434,0.077832
0.00185,0.02622,0.00246,,,0.020206,0.072006,0.089208
0.00185,0.03319,0.14447,,,0.063608,0.033976,0.047816
0.02446,0.02861,0.00814,,,0.06739,0.074002,0.053034
0.07079,0.07118,0.07251,,,0.06828,0.131528,0.025032
0.21909,0.01068,0.0115,,,0.065204,0.13635,0.04362
0.02076,0.22635,0.02855,,,0.051436,0.122504,0.029466
0.0063,0.32082,0.00446,,,0.040038,0.149796,0.030974
0.00908,0.05272,0.10108,,,0.036254,0.134266,0.02891
0.00195,0.00195,0.00174,,,0.035376,0.099198,0.05751
0.1621,0.14714,0.01904,,,0.045066,0.091132,0.040102
0.00184,0.1487,0.01823,,,0.04549,0.120128,0.05612
0.00191,0.14548,0.14746,,,0.013466,0.133458,0.076242
0.05753,0.01239,0.01404,,,0.015312,0.10836,0.075708
0.00407,0.14693,0.08183,,,0.015338,0.079598,0.046574
0.00198,0.21379,0.11965,,,0.005934,0.14558,0.04542
0.01107,0.02321,0.01556,,,0.006468,0.178426,0.066678
0.00204,0.00167,0.00179,,,0.007738,0.153582,0.044646
0.01051,0.3423,0.00827,,,0.005908,0.149306,0.041858
0.00674,0.31116,0.18812,,,0.00752,0.18761,0.077048
0.00833,0.08957,0.00949,,,0.0067,0.159088,0.146662
0.00192,0.00183,0.00162,,,0.005742,0.101138,0.112508
0.0101,0.19319,0.17774,,,0.004454,0.083552,0.11094
0.00641,0.19969,0.35634,,,0.006138,0.12503,0.11124
0.00195,0.02141,0.01735,,,0.005136,0.114918,0.139432
0.00189,0.00164,0.00165,,,0.005908,0.114424,0.076134
0.01034,0.20922,0.00312,,,0.005924,0.11047,0.073678
0.00509,0.14263,0.3187,,,0.007006,0.11177,0.097854
0.01027,0.19722,0.03985,,,0.005324,0.099404,0.10909
0.00203,0.00164,0.00507,,,0.004738,0.082162,0.04722
0.0073,0.00814,0.12253,,,0.003064,0.043034,0.039618
0.00193,0.14739,0.0593,,,0.005918,0.083458,0.05174
0.00216,0.05642,0.00935,,,0.005012,0.08566,0.073134
0.0019,0.00158,0.00184,,,0.004998,0.056564,0.061826
0.0163,0.20376,0.06568,,,0.005566,0.049208,0.085514
0.00277,0.01915,0.2295,,,0.00723,0.058822,0.089416
0.00186,0.00191,0.00276,,,0.004382,0.018404,0.076586
0.005,0.01964,0.12779,,,0.005862,0.01589,0.033998
0.01022,0.04965,0.02135,,,0.0068625,0.019385,0.0418075
0.00206,0.00167,0.00153,,,0.007483333333333,0.0193,0.013146666666667
0.01017,0.00658,0.01656,,,0.006115,0.004125,0.009045
,,,,,0.01017,0.00658,0.01656
